sample,leaf_coverage_percent,annotation_mode,status,output_dir,input_components,output_polygons,output_points,error
efb0c47ca4c62ddd,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\efb0c47ca4c62ddd,,0,1,
efe217ab73b851b5,0.0149,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\efe217ab73b851b5,,0,1,
effde59452e755c2,8.0073,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\effde59452e755c2,,0,0,
f01c4cb9e288e0b0,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f01c4cb9e288e0b0,,0,1,
f02c9eeadb5bf4ad,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f02c9eeadb5bf4ad,,0,1,
f03c296bc0eff30e,95.3584,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f03c296bc0eff30e,,0,0,
f0c3d3294d1be2fc,0.0058,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f0c3d3294d1be2fc,,0,1,
f0dc40f6f1265229,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f0dc40f6f1265229,,0,1,
f1976c25b67cefa7,0.0001,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f1976c25b67cefa7,,0,1,
f1be3d0d648128df,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f1be3d0d648128df,,0,1,
f25ffe73e65b6bb3,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f25ffe73e65b6bb3,,0,1,
f26c1a04717cf1ff,65.8692,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f26c1a04717cf1ff,,0,0,
f2c9a6ba914c7f61,6.0846,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f2c9a6ba914c7f61,,0,0,
f2e5728f4694fc6f,16.3803,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f2e5728f4694fc6f,,0,0,
f31828693d2afa31,8.0066,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f31828693d2afa31,,0,0,
f42eb58f8a705b7f,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f42eb58f8a705b7f,,0,1,
f49ba48987f3c81d,0.0365,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f49ba48987f3c81d,,0,1,
f4cf519239eb2e93,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f4cf519239eb2e93,,0,1,
f4ecd794807837e7,27.9787,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f4ecd794807837e7,,0,0,
f4f71882e6e3f55a,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f4f71882e6e3f55a,,0,1,
f51c99c9a1301a5b,65.9962,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f51c99c9a1301a5b,,0,0,
f5370a16b120bac8,0.0145,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f5370a16b120bac8,,0,1,
f59f988dfb158bc9,1.1153,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f59f988dfb158bc9,,0,0,
f615b39d77ca330b,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f615b39d77ca330b,,0,1,
f61b09deb5a0b13d,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f61b09deb5a0b13d,,0,1,
f715e75e24cbcc7e,4.3118,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f715e75e24cbcc7e,,0,0,
f7e2d1fd6f82b1ec,0.35,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f7e2d1fd6f82b1ec,,0,1,
f8b8a9a6be55a4ce,0.6053,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f8b8a9a6be55a4ce,,0,1,
f9d919d393f6bb12,65.8104,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\f9d919d393f6bb12,,0,0,
fa900868c4c12f02,37.1996,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fa900868c4c12f02,,0,0,
fb1283c21ba77439,0.8692,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fb1283c21ba77439,,0,1,
fb9796c6158ce52c,10.2372,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fb9796c6158ce52c,,0,0,
fcaa7f8147d4c537,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fcaa7f8147d4c537,,0,1,
fcd31d329fbfc08e,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fcd31d329fbfc08e,,0,1,
fd919718043bff87,0.2732,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fd919718043bff87,,0,1,
fe542cf9379ffae6,2.8153,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fe542cf9379ffae6,,0,0,
fe6f6387bb0f3102,0.1076,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\fe6f6387bb0f3102,,0,1,
mslkra31k5fe70z4rbpf0vpg,8.3332,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra31k5fe70z4rbpf0vpg,,0,0,
mslkra33aj1aocszc08glcoz,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra33aj1aocszc08glcoz,,0,1,
mslkra340jvdwhqd0jmet83o,7.7226,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra340jvdwhqd0jmet83o,,0,0,
mslkra346d748fpfac6fg624,3.8553,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra346d748fpfac6fg624,,0,0,
mslkra355ey52ysa0qoz5ud6,0.2308,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra355ey52ysa0qoz5ud6,,0,1,
mslkra35jrna27sx0614m7eg,0.031,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra35jrna27sx0614m7eg,,0,1,
mslkra362pr1p6dgvmk2msdu,0.0573,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslkra362pr1p6dgvmk2msdu,,0,1,
msll1yjlgm0rmbejd6qw7h3m,11.939,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll1yjlgm0rmbejd6qw7h3m,,0,0,
msll1yjojdlzp116tvufz5jw,14.1538,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll1yjojdlzp116tvufz5jw,,0,0,
msll1yjqmrps6dsn76kcn7ab,2.5509,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll1yjqmrps6dsn76kcn7ab,,0,0,
msll1yjr1b71v81k0ph6bcj0,9.5764,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll1yjr1b71v81k0ph6bcj0,,0,0,
msll6yh531gv2q0znpi9s4kk,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll6yh531gv2q0znpi9s4kk,,0,1,
msll8wiihpr30t95su7t6t9c,5.2971,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wiihpr30t95su7t6t9c,,0,0,
msll8wiipxq375dgjikhmhou,33.0636,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wiipxq375dgjikhmhou,,0,0,
msll8wikdztst96twjaf3d03,61.7486,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wikdztst96twjaf3d03,,0,0,
msll8wikhd5v1qix3o6k40z3,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wikhd5v1qix3o6k40z3,,0,1,
msll8wil2l8d78ujruphuew9,55.6458,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wil2l8d78ujruphuew9,,0,0,
msll8wilwvwwhwkdx27n1qqq,24.0334,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wilwvwwhwkdx27n1qqq,,0,0,
msll8wimclj3ey6htnd96i44,49.0953,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wimclj3ey6htnd96i44,,0,0,
msll8wine4y8s8m82gbtmndq,15.8162,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msll8wine4y8s8m82gbtmndq,,0,0,
msllaaxxpa7jxx57e407jy9p,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllaaxxpa7jxx57e407jy9p,,0,1,
msllaay07138g9ud65bbnqoa,44.9682,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllaay07138g9ud65bbnqoa,,0,0,
msllbphnmwjaki1ocqzw50fa,7.7113,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllbphnmwjaki1ocqzw50fa,,0,0,
msllbphple8vt5lgi7ylc4v9,41.6991,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllbphple8vt5lgi7ylc4v9,,0,0,
mslld5rjpwfahmmy61v5aw9o,29.923,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslld5rjpwfahmmy61v5aw9o,,0,0,
mslld5rly783dykuojy3vu80,34.7753,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslld5rly783dykuojy3vu80,,0,0,
mslld5rn2m0fny2gu3a1rt2k,45.3506,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslld5rn2m0fny2gu3a1rt2k,,0,0,
mslld5ror5p04djbao1mc3s6,71.9147,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\mslld5ror5p04djbao1mc3s6,,0,0,
msllekzgvc8bokbqezpx2y7r,20.2614,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllekzgvc8bokbqezpx2y7r,,0,0,
msllekzixm2b2ajmyxd3qquw,0.0627,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllekzixm2b2ajmyxd3qquw,,0,1,
msllekzl3p93asn60m72zn2d,0.0,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllekzl3p93asn60m72zn2d,,0,1,
msllfxcl2vtxhlhrkk7d0gfq,30.5289,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllfxcl2vtxhlhrkk7d0gfq,,0,0,
msllfxcobmnujwy7tzwfiqbg,4.2505,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllfxcobmnujwy7tzwfiqbg,,0,0,
msllfxcrhyfxr89p4pye4l8d,15.2496,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllfxcrhyfxr89p4pye4l8d,,0,0,
msllfxcrv2gmaya2l52weo13,0.7588,negative_point,ok,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllfxcrv2gmaya2l52weo13,,0,1,
msllhb100lkfrbk8fnmp3te5,2.2343,ignore,ignored_manual_review,D:\Vipin\projects\leaf_coverage_detector\experiments\9.3.coatnet_2_rw_224_experimentation\runs\exp11_7\pigeon_pea\msllhb100lkfrbk8fnmp3te5,,0,0,
